file,ground_truth,predicted,outcome,max_confidence,frame_count
Weaponized-Test051.avi,violent,normal,FN,0.0,30
Weaponized-Test128.avi,violent,normal,FN,0.0,30
Violence282.avi,violent,normal,FN,0.403,30
Normal206.avi,normal,normal,TN,0.287,30
NV_594.avi,normal,normal,TN,0.458,105
Violence225.avi,violent,normal,FN,0.514,30
Assault006_x264_0.avi,normal,normal,TN,0.0,150
ZCUy99AN_0.avi,normal,normal,TN,0.336,150
Weaponized270.avi,violent,violent,TP,0.671,30
Weaponized-Test190.avi,violent,normal,FN,0.333,30
Normal295.avi,normal,violent,FP,0.606,30
H1AzC-GyKto_2.avi,normal,normal,TN,0.318,150
Normal340.avi,normal,normal,TN,0.538,30
V_599.avi,violent,violent,TP,0.71,185
Violence190.avi,violent,violent,TP,0.673,30
Violence163.avi,violent,normal,FN,0.518,30
n171_converted.avi,normal,violent,FP,0.726,35
t_n041_converted.avi,normal,normal,TN,0.0,131
Violence131.avi,violent,violent,TP,0.725,30
Normal384.avi,normal,normal,TN,0.0,30
H_VQJU0Bqpc_0.avi,normal,violent,FP,0.628,150
no35_xvid.avi,normal,normal,TN,0.0,41
w044_converted.avi,violent,violent,TP,0.709,225
i5xJxtv4gXs_1.avi,normal,normal,TN,0.342,150
Normal124.avi,normal,violent,FP,0.605,30
1MVS2QPWbHc_5.avi,violent,normal,FN,0.466,150
Violence527.avi,violent,normal,FN,0.0,30
Normal537.avi,normal,violent,FP,0.577,30
1OXrIaQK_0.avi,normal,normal,TN,0.289,150
ThiaJUQ8_1.avi,violent,normal,FN,0.413,150
bzw-HKuuQbg_4.avi,violent,violent,TP,0.609,150
Weaponized421.avi,violent,violent,TP,0.658,30
pr8yRPMO_0.avi,normal,normal,TN,0.0,150
NV_521.avi,normal,violent,FP,0.568,145
Normal-Test039.avi,normal,normal,TN,0.277,30
Normal629.avi,normal,violent,FP,0.69,30
ug2tQMG8DC0_2.avi,violent,violent,TP,0.73,150
YDOJvzChqSg_0.avi,normal,normal,TN,0.514,150
V_4.avi,violent,violent,TP,0.73,151
dt8YUGoOSgQ_0.avi,normal,violent,FP,0.726,150
Normal809.avi,normal,normal,TN,0.282,30
no387_xvid.avi,normal,normal,TN,0.273,41
WHNtrI7MEUg_0.avi,normal,normal,TN,0.54,150
Weaponized646.avi,violent,normal,FN,0.437,30
24E0xYYUz44_0.avi,violent,normal,FN,0.287,150
no371_xvid.avi,normal,normal,TN,0.33,41
kExp3yhspR0_3.avi,violent,violent,TP,0.726,150
Weaponized038.avi,violent,violent,TP,0.635,30
Weaponized-Test050.avi,violent,normal,FN,0.0,30
tIvvuvuJFYc_0.avi,normal,violent,FP,0.558,150
Violence771.avi,violent,normal,FN,0.507,30
Violence020.avi,violent,normal,FN,0.49,30
Weaponized486.avi,violent,violent,TP,0.653,30
no91_xvid.avi,normal,violent,FP,0.62,41
OTVE3eLAuUM_0.avi,normal,violent,FP,0.657,150
Normal605.avi,normal,normal,TN,0.422,30
n186_converted.avi,normal,violent,FP,0.643,32
_6-B11R9FJM_3.avi,violent,violent,TP,0.731,150
Violence247.avi,violent,normal,FN,0.44,30
KklEipxk_0.avi,normal,normal,TN,0.283,150
Normal448.avi,normal,violent,FP,0.62,30
3kpviz7lAMY_3.avi,violent,normal,FN,0.0,150
no332_xvid.avi,normal,normal,TN,0.371,41
Violence336.avi,violent,violent,TP,0.572,30
Violence232.avi,violent,violent,TP,0.73,30
Normal722.avi,normal,normal,TN,0.454,30
Normal-Test165.avi,normal,normal,TN,0.0,30
Normal196.avi,normal,normal,TN,0.0,30
IMA4zYs83Lo_0.avi,normal,violent,FP,0.607,150
Normal020.avi,normal,normal,TN,0.478,30
dt8YUGoOSgQ_0.avi,violent,violent,TP,0.695,150
nuf-d5GugL0_10.avi,violent,violent,TP,0.66,150
bdZ7ubago6I_1.avi,violent,violent,TP,0.665,150
Weaponized816.avi,violent,violent,TP,0.582,30
Normal423.avi,normal,normal,TN,0.0,30
Normal837.avi,normal,normal,TN,0.0,30
Violence952.avi,violent,violent,TP,0.718,30
n066_converted.avi,normal,violent,FP,0.656,154
2lrARl7utL4_1.avi,normal,normal,TN,0.0,150
V_773.avi,violent,violent,TP,0.73,150
Yxz9WncB_0.avi,normal,violent,FP,0.707,150
Violence577.avi,violent,violent,TP,0.644,30
n166_converted.avi,normal,normal,TN,0.283,60
Normal512.avi,normal,normal,TN,0.356,30
Normal309.avi,normal,normal,TN,0.36,30
G9uNZGcK_0.avi,normal,normal,TN,0.454,150
Violence-Test006.avi,violent,violent,TP,0.572,30
Violence107.avi,violent,normal,FN,0.0,30
gEODOSeI_0.avi,normal,normal,TN,0.281,150
VtIQbKvy_0.avi,normal,normal,TN,0.0,150
Weaponized238.avi,violent,normal,FN,0.392,30
Weaponized787.avi,violent,normal,FN,0.0,30
NV_741.avi,normal,normal,TN,0.392,138
Violence569.avi,violent,normal,FN,0.451,30
Normal121.avi,normal,normal,TN,0.384,30
Violence-Test040.avi,violent,normal,FN,0.269,30
fMmvH1Fa_0.avi,normal,violent,FP,0.601,150
Normal540.avi,normal,normal,TN,0.429,30
Normal864.avi,normal,normal,TN,0.0,30
Violence-Test059.avi,violent,violent,TP,0.73,30
Normal173.avi,normal,normal,TN,0.0,30
tILABXoHE7s_2.avi,normal,violent,FP,0.657,150
r8PX3ZJ1_II_0.avi,violent,normal,FN,0.423,150
Normal327.avi,normal,violent,FP,0.728,30
RTHTRS_707.avi,violent,normal,FN,0.427,150
Violence009.avi,violent,normal,FN,0.306,30
8PuNOqvh_0.avi,normal,normal,TN,0.0,150
no406_xvid.avi,normal,normal,TN,0.0,41
Weaponized107.avi,violent,normal,FN,0.491,30
Violence316.avi,violent,normal,FN,0.334,30
no3_xvid.avi,normal,normal,TN,0.0,41
V_644.avi,violent,violent,TP,0.691,150
1Kbw1bUw_1.avi,violent,normal,FN,0.375,150
V_531.avi,violent,violent,TP,0.73,185
NV_378.avi,normal,normal,TN,0.278,55
no58_xvid.avi,normal,normal,TN,0.269,41
jILBnY3lB2Q_3.avi,normal,normal,TN,0.385,150
sYGIUeBX_0.avi,normal,normal,TN,0.446,150
no352_xvid.avi,normal,normal,TN,0.0,41
aRvWjteA_0.avi,normal,normal,TN,0.331,150
Violence919.avi,violent,violent,TP,0.588,30
n130_converted.avi,normal,violent,FP,0.621,125
Normal219.avi,normal,normal,TN,0.0,30
truutrdf_1081.avi,violent,violent,TP,0.727,150
Normal071.avi,normal,normal,TN,0.368,30
TYRFDVD_1104.avi,violent,violent,TP,0.615,150
Violence795.avi,violent,normal,FN,0.546,30
Violence786.avi,violent,normal,FN,0.275,30
Weaponized741.avi,violent,normal,FN,0.0,30
asdasda_112.avi,violent,violent,TP,0.729,150
Weaponized698.avi,violent,violent,TP,0.724,30
NV_376.avi,normal,normal,TN,0.277,55
Normal-Test149.avi,normal,normal,TN,0.0,30
Weaponized455.avi,violent,normal,FN,0.342,30
Ri_poPbOu-k_2.avi,violent,normal,FN,0.426,150
JPIeYvRgo6I_1.avi,normal,normal,TN,0.494,150
no451_xvid.avi,normal,normal,TN,0.426,41
JxpNuQop_0.avi,normal,normal,TN,0.0,150
NV_792.avi,normal,violent,FP,0.644,115
Normal160.avi,normal,violent,FP,0.707,30
no447_xvid.avi,normal,normal,TN,0.0,41
_q5Nwh4Z6ao_13.avi,violent,violent,TP,0.728,150
Violence892.avi,violent,normal,FN,0.0,30
cy1gi3ZJb_c_6.avi,violent,violent,TP,0.71,150
no322_xvid.avi,normal,normal,TN,0.274,41
no466_xvid.avi,normal,normal,TN,0.272,41
Normal262.avi,normal,normal,TN,0.28,30
t_n028_converted.avi,normal,normal,TN,0.0,139
1dsLuL5Lvbc_0.avi,violent,violent,TP,0.678,150
Gr3ikl6A2bE_1.avi,violent,normal,FN,0.452,150
no409_xvid.avi,normal,normal,TN,0.285,41
Weaponized274.avi,violent,violent,TP,0.693,30
Violence744.avi,violent,normal,FN,0.497,30
v090_converted.avi,violent,violent,TP,0.729,322
PNgE-OKjhgU_0.avi,normal,normal,TN,0.0,150
Weaponized807.avi,violent,normal,FN,0.492,30
Violence809.avi,violent,violent,TP,0.629,30
v023_converted.avi,violent,violent,TP,0.684,302
w1T3NmEAt00_0.avi,violent,violent,TP,0.639,150
Violence536.avi,violent,normal,FN,0.276,30
Violence048.avi,violent,normal,FN,0.0,30
DIsQwAdR8MI_0.avi,normal,violent,FP,0.716,150
6hots6jj_0.avi,normal,normal,TN,0.0,150
Weaponized033.avi,violent,normal,FN,0.506,30
4yTlGiDoxBo_4.avi,violent,violent,TP,0.568,150
YQkE7oOf_0.avi,normal,violent,FP,0.617,150
Weaponized472.avi,violent,violent,TP,0.673,30
n064_converted.avi,normal,violent,FP,0.707,157
dRlBBYvf_0.avi,normal,normal,TN,0.309,150
a7gBQaAFEtw_2.avi,normal,violent,FP,0.661,150
Violence500.avi,violent,violent,TP,0.721,30
oVMhWJIpHnc_2.avi,normal,violent,FP,0.682,150
ZVPU5c95_0.avi,violent,normal,FN,0.284,150
Normal651.avi,normal,violent,FP,0.592,30
Violence785.avi,violent,normal,FN,0.269,30
Normal054.avi,normal,violent,FP,0.652,30
no38_xvid.avi,normal,normal,TN,0.269,41
Violence811.avi,violent,normal,FN,0.52,30
ZVPU5c95_1.avi,violent,normal,FN,0.286,150
E0rUpvbX_0.avi,normal,violent,FP,0.724,150
NV_374.avi,normal,normal,TN,0.451,55
9uvZbSsy_0.avi,normal,normal,TN,0.0,150
Normal403.avi,normal,normal,TN,0.4,30
aKgSasWRJ2s_2.avi,violent,violent,TP,0.698,150
Violence-Test087.avi,violent,violent,TP,0.657,30
RTDSFDSA_673.avi,violent,violent,TP,0.711,150
PNgE-OKjhgU_1.avi,normal,normal,TN,0.0,150
NV_335.avi,normal,violent,FP,0.725,110
n194_converted.avi,normal,violent,FP,0.729,110
VbwTMJroTbI_1.avi,normal,violent,FP,0.677,150
0_DzLlklZa0_0.avi,normal,violent,FP,0.725,150
NV_735.avi,normal,violent,FP,0.557,171
Normal-Test136.avi,normal,normal,TN,0.0,30
PTy2vx8Ejas_3.avi,violent,violent,TP,0.731,150
no65___xvid.avi,normal,violent,FP,0.573,41
Normal-Test070.avi,normal,normal,TN,0.0,30
Normal515.avi,normal,violent,FP,0.672,30
1MVS2QPWbHc_0.avi,normal,violent,FP,0.73,150
Normal402.avi,normal,violent,FP,0.591,30
Weaponized339.avi,violent,normal,FN,0.308,30
V_977.avi,violent,violent,TP,0.663,150
Violence682.avi,violent,violent,TP,0.729,30
Normal009.avi,normal,normal,TN,0.305,30
e4U3gEDEB58_0.avi,normal,normal,TN,0.386,150
qmvilMkD57M_0.avi,violent,violent,TP,0.702,150
muJDFQqbbmA_1.avi,normal,violent,FP,0.727,150
Weaponized308.avi,violent,normal,FN,0.453,30
Normal-Test118.avi,normal,violent,FP,0.63,30
Violence-Test117.avi,violent,normal,FN,0.525,30
Normal538.avi,normal,normal,TN,0.373,30
0_DzLlklZa0_2.avi,normal,violent,FP,0.589,150
Normal099.avi,normal,normal,TN,0.0,30
Weaponized-Test104.avi,violent,normal,FN,0.453,30
Violence248.avi,violent,violent,TP,0.587,30
no349_xvid.avi,normal,normal,TN,0.269,41
n087_converted.avi,normal,normal,TN,0.476,148
Normal413.avi,normal,normal,TN,0.0,30
umOs1WLBkuo_0.avi,violent,violent,TP,0.725,150
Weaponized384.avi,violent,normal,FN,0.461,30
Normal721.avi,normal,normal,TN,0.51,30
V_980.avi,violent,normal,FN,0.515,150
n092_converted.avi,normal,normal,TN,0.448,140
cPeNUm31_0.avi,normal,violent,FP,0.621,150
YaWxiAtCwxE_8.avi,violent,violent,TP,0.607,150
Normal242.avi,normal,normal,TN,0.0,30
tgkbh2d9_0.avi,normal,normal,TN,0.0,150
sadsa_959.avi,violent,violent,TP,0.695,150
hrBh5x_3hW0_0.avi,normal,normal,TN,0.473,150
Normal069.avi,normal,normal,TN,0.428,30
Weaponized-Test010.avi,violent,normal,FN,0.0,30
Ek0jcAoCRw8_0.avi,violent,violent,TP,0.685,150
Violence339.avi,violent,violent,TP,0.721,30
Normal026.avi,normal,normal,TN,0.365,30
WCbsjDUV_0.avi,normal,normal,TN,0.0,150
no427_xvid.avi,normal,normal,TN,0.271,41
Violence745.avi,violent,violent,TP,0.563,30
Violence720.avi,violent,violent,TP,0.693,30
Weaponized370.avi,violent,normal,FN,0.367,30
qaAclucigpY_0.avi,violent,violent,TP,0.729,150
Weaponized-Test057.avi,violent,normal,FN,0.0,30
Weaponized812.avi,violent,violent,TP,0.727,30
Normal858.avi,normal,normal,TN,0.0,30
WCHYnPMG_0.avi,normal,normal,TN,0.0,150
Violence540.avi,violent,normal,FN,0.0,30
vQKHxtrdEHM_4.avi,violent,violent,TP,0.731,150
Er-sOPbvRVI_0.avi,violent,violent,TP,0.622,150
no330_xvid.avi,normal,normal,TN,0.29,41
ZIj9BzT4_0.avi,normal,normal,TN,0.0,150
Normal186.avi,normal,normal,TN,0.0,30
Violence-Test096.avi,violent,violent,TP,0.65,30
gHcG_c1i4uE_0.avi,normal,violent,FP,0.723,150
Weaponized-Test148.avi,violent,normal,FN,0.0,30
Violence126.avi,violent,violent,TP,0.73,30
n125_converted.avi,normal,violent,FP,0.653,121
V_240.avi,violent,violent,TP,0.725,156
Weaponized357.avi,violent,normal,FN,0.0,30
Assault011_x264_1.avi,normal,violent,FP,0.666,150
n090_converted.avi,normal,violent,FP,0.731,134
Normal320.avi,normal,violent,FP,0.691,30
ar5ns2zW4lY_1.avi,violent,violent,TP,0.604,150
v082_converted.avi,violent,violent,TP,0.7,328
v067_converted.avi,violent,violent,TP,0.731,187
Weaponized-Test068.avi,violent,normal,FN,0.419,30
no345_xvid.avi,normal,normal,TN,0.319,41
kLHNW0uRutY_0.avi,violent,normal,FN,0.537,150
Normal779.avi,normal,normal,TN,0.0,30
Violence103.avi,violent,violent,TP,0.704,30
ajJRyYZUEtA_1.avi,normal,normal,TN,0.356,150
Violence-Test008.avi,violent,normal,FN,0.519,30
Normal-Test012.avi,normal,violent,FP,0.731,30
no34_xvid.avi,normal,violent,FP,0.679,41
Violence765.avi,violent,normal,FN,0.402,30
GtGAcKxn_0.avi,violent,violent,TP,0.704,150
n123_converted.avi,normal,violent,FP,0.677,129
1oEbrZhr_0.avi,normal,violent,FP,0.567,150
Normal237.avi,normal,normal,TN,0.281,30
Normal677.avi,normal,violent,FP,0.674,30
39BFeYnbu-I_6.avi,violent,violent,TP,0.729,150
vBwKQfJYG1Q_2.avi,violent,normal,FN,0.471,150
Violence-Test022.avi,violent,normal,FN,0.0,30
no75_xvid.avi,normal,normal,TN,0.288,41
NeyOxUHJ_0.avi,normal,violent,FP,0.724,150
OdxnpEnn_0.avi,normal,normal,TN,0.272,150
V_379.avi,violent,violent,TP,0.71,125
i5xJxtv4gXs_2.avi,normal,normal,TN,0.278,150
Violence418.avi,violent,violent,TP,0.564,30
V_488.avi,violent,violent,TP,0.731,171
5RayT2Vy0EA_0.avi,normal,normal,TN,0.291,150
Normal526.avi,normal,violent,FP,0.72,30
4RqDG4I4iAk_0.avi,normal,normal,TN,0.38,150
NV_827.avi,normal,violent,FP,0.679,135
Weaponized505.avi,violent,normal,FN,0.285,30
t_n021_converted.avi,normal,normal,TN,0.0,137
Normal334.avi,normal,violent,FP,0.652,30
V89iCOJ1_0.avi,normal,normal,TN,0.307,150
5ieZt2nc_0.avi,normal,normal,TN,0.0,150
Normal172.avi,normal,normal,TN,0.0,30
K_7hT4N2QCE_0.avi,violent,normal,FN,0.52,150
Weaponized459.avi,violent,normal,FN,0.0,30
Normal-Test041.avi,normal,normal,TN,0.359,30
no426_xvid.avi,normal,normal,TN,0.0,41
Normal184.avi,normal,normal,TN,0.0,30
1MVS2QPWbHc_4.avi,violent,violent,TP,0.73,150
n126_converted.avi,normal,violent,FP,0.595,124
as4zD6d86q0_2.avi,violent,violent,TP,0.658,150
Weaponized342.avi,violent,violent,TP,0.594,30
Normal513.avi,normal,normal,TN,0.283,30
Violence813.avi,violent,normal,FN,0.502,30
n106_converted.avi,normal,violent,FP,0.73,132
NV_592.avi,normal,violent,FP,0.714,150
Weaponized452.avi,violent,violent,TP,0.615,30
Normal108.avi,normal,violent,FP,0.619,30
Weaponized184.avi,violent,normal,FN,0.37,30
Weaponized613.avi,violent,violent,TP,0.709,30
Normal-Test111.avi,normal,normal,TN,0.0,30
e5Dmmply_0.avi,violent,normal,FN,0.504,150
Normal541.avi,normal,normal,TN,0.312,30
u2Lkzfb0_0.avi,violent,violent,TP,0.57,150
Normal161.avi,normal,violent,FP,0.635,30
Violence469.avi,violent,violent,TP,0.607,30
Violence027.avi,violent,normal,FN,0.364,30
no264_xvid.avi,normal,normal,TN,0.269,41
A7FCl8G35Cs_1.avi,normal,violent,FP,0.715,150
Normal480.avi,normal,violent,FP,0.657,30
NxtwlqSnLbY_4.avi,violent,normal,FN,0.433,150
Weaponized551.avi,violent,normal,FN,0.381,30
4RqDG4I4iAk_0.avi,violent,violent,TP,0.665,150
Violence864.avi,violent,violent,TP,0.73,30
Weaponized253.avi,violent,violent,TP,0.729,30
Normal306.avi,normal,normal,TN,0.326,30
Weaponized609.avi,violent,violent,TP,0.588,30
Weaponized-Test035.avi,violent,normal,FN,0.336,30
NV_329.avi,normal,violent,FP,0.694,125
z1WyVUv8_1.avi,violent,normal,FN,0.306,150
SmBrtaGJ_0.avi,violent,violent,TP,0.649,150
Normal273.avi,normal,violent,FP,0.567,30
Weaponized-Test058.avi,violent,normal,FN,0.0,30
Weaponized-Test182.avi,violent,normal,FN,0.332,30
Violence427.avi,violent,violent,TP,0.716,30
Normal849.avi,normal,normal,TN,0.0,30
HVSv9sgz2ZI_2.avi,violent,violent,TP,0.726,150
Weaponized-Test115.avi,violent,normal,FN,0.0,30
v043_converted.avi,violent,violent,TP,0.638,328
Normal699.avi,normal,violent,FP,0.564,30
NV_738.avi,normal,violent,FP,0.606,153
GKsvH_pVNQU_0.avi,violent,normal,FN,0.295,150
a2kw3cfb_0.avi,normal,normal,TN,0.332,150
Normal044.avi,normal,violent,FP,0.691,30
EB08Cq4t_0.avi,normal,normal,TN,0.335,150
Weaponized721.avi,violent,normal,FN,0.389,30
d_93UNyiVM4_0.avi,normal,violent,FP,0.725,150
w022_converted.avi,violent,violent,TP,0.721,235
Violence465.avi,violent,violent,TP,0.692,30
Normal385.avi,normal,normal,TN,0.0,30
no346_xvid.avi,normal,normal,TN,0.351,41
Violence349.avi,violent,normal,FN,0.292,30
w094_converted.avi,violent,violent,TP,0.726,227
mVTcBPrjh-E_0.avi,violent,normal,FN,0.0,150
Normal691.avi,normal,violent,FP,0.597,30
tIHY2ZFQ_0.avi,normal,normal,TN,0.452,150
w042_converted.avi,violent,violent,TP,0.552,194
Normal-Test038.avi,normal,normal,TN,0.273,30
Weaponized768.avi,violent,normal,FN,0.0,30
rfthfd_537.avi,violent,violent,TP,0.701,150
Weaponized200.avi,violent,normal,FN,0.439,30
Normal341.avi,normal,violent,FP,0.603,30
uWQG2hQT_0.avi,normal,normal,TN,0.377,150
t_n033_converted.avi,normal,normal,TN,0.0,128
kOp57sQKMPY_1.avi,violent,normal,FN,0.499,150
V_516.avi,violent,violent,TP,0.584,123
EtRfZ2KP_4.avi,violent,violent,TP,0.726,150
Violence033.avi,violent,normal,FN,0.386,30
no456_xvid.avi,normal,normal,TN,0.327,41
reg_495.avi,violent,violent,TP,0.73,150
no342_xvid.avi,normal,normal,TN,0.444,41
Violence644.avi,violent,violent,TP,0.572,30
V_232.avi,violent,violent,TP,0.656,138
Normal444.avi,normal,normal,TN,0.515,30
Normal156.avi,normal,normal,TN,0.3,30
Violence162.avi,violent,normal,FN,0.357,30
RYFG_776.avi,violent,violent,TP,0.7,150
V_376.avi,violent,violent,TP,0.567,150
C7Ty4ui5_0.avi,normal,normal,TN,0.306,150
Normal217.avi,normal,normal,TN,0.276,30
Violence730.avi,violent,violent,TP,0.73,30
Normal464.avi,normal,normal,TN,0.493,30
V_374.avi,violent,violent,TP,0.729,153
Violence302.avi,violent,normal,FN,0.0,30
Normal405.avi,normal,violent,FP,0.626,30
Weaponized106.avi,violent,normal,FN,0.306,30
Weaponized759.avi,violent,violent,TP,0.64,30
IynvwHe9W3U_0.avi,normal,normal,TN,0.0,150
Normal669.avi,normal,normal,TN,0.0,30
Normal307.avi,normal,normal,TN,0.466,30
lmfaDmCCRoY_0.avi,normal,normal,TN,0.413,150
Violence624.avi,violent,normal,FN,0.341,30
dP20avzQAf8_0.avi,violent,normal,FN,0.291,150
Weaponized328.avi,violent,normal,FN,0.388,30
NV_390.avi,normal,normal,TN,0.469,55
Violence564.avi,violent,normal,FN,0.486,30
4RqDG4I4iAk_4.avi,violent,violent,TP,0.633,150
Normal333.avi,normal,violent,FP,0.678,30
t_n013_converted.avi,normal,violent,FP,0.672,139
0TFi8D8IBg4_0.avi,normal,normal,TN,0.283,150
Violence234.avi,violent,normal,FN,0.507,30
oMZpqizQ_0.avi,normal,normal,TN,0.352,150
bQHNsRpQOIE_2.avi,normal,normal,TN,0.365,150
Normal-Test169.avi,normal,normal,TN,0.344,30
t_n038_converted.avi,normal,normal,TN,0.0,128
Weaponized773.avi,violent,normal,FN,0.0,30
Weaponized-Test093.avi,violent,violent,TP,0.679,30
DIsQwAdR8MI_0.avi,violent,violent,TP,0.593,150
Violence484.avi,violent,normal,FN,0.0,30
Weaponized-Test085.avi,violent,normal,FN,0.401,30
Normal-Test082.avi,normal,normal,TN,0.0,30
no474_xvid.avi,normal,normal,TN,0.269,41
t_n004_converted.avi,normal,violent,FP,0.731,127
Normal531.avi,normal,normal,TN,0.311,30
oLs9ckoV_0.avi,normal,normal,TN,0.273,150
g-qjkePEXQA_1.avi,violent,normal,FN,0.499,150
Violence578.avi,violent,normal,FN,0.389,30
NV_734.avi,normal,violent,FP,0.635,156
Weaponized418.avi,violent,violent,TP,0.709,30
Normal258.avi,normal,violent,FP,0.625,30
gSmdNZya_0.avi,normal,normal,TN,0.376,150
w081_converted.avi,violent,violent,TP,0.725,210
1dsLuL5Lvbc_1.avi,violent,violent,TP,0.57,150
e5Dmmply_2.avi,violent,normal,FN,0.301,150
jILBnY3lB2Q_0.avi,violent,violent,TP,0.602,150
NV_788.avi,normal,violent,FP,0.73,115
Violence-Test007.avi,violent,normal,FN,0.536,30
Weaponized415.avi,violent,violent,TP,0.652,30
Weaponized337.avi,violent,violent,TP,0.711,30
0vasozvJYvk_1.avi,normal,violent,FP,0.66,150
n188_converted.avi,normal,violent,FP,0.73,32
CqJB8ZWLZ-o_2.avi,normal,normal,TN,0.0,150
GYvqfFzN_0.avi,normal,normal,TN,0.0,150
Violence631.avi,violent,violent,TP,0.648,30
THqDidIr4Xs_0.avi,normal,normal,TN,0.436,150
Normal736.avi,normal,normal,TN,0.28,30
Violence461.avi,violent,normal,FN,0.324,30
P8jyDT3M_0.avi,normal,normal,TN,0.323,150
SaIUKN4N_0.avi,normal,normal,TN,0.0,150
t_n023_converted.avi,normal,normal,TN,0.0,117
Normal-Test078.avi,normal,normal,TN,0.0,30
Weaponized343.avi,violent,violent,TP,0.701,30
Fighting014_x264_0.avi,normal,violent,FP,0.668,150
Assault011_x264_0.avi,normal,violent,FP,0.613,150
NV_341.avi,normal,normal,TN,0.0,132
no396_xvid.avi,normal,normal,TN,0.0,41
no306_xvid.avi,normal,violent,FP,0.665,41
A7FCl8G35Cs_0.avi,normal,normal,TN,0.279,150
n168_converted.avi,normal,violent,FP,0.645,55
Violence155.avi,violent,normal,FN,0.306,30
Weaponized360.avi,violent,normal,FN,0.446,30
Normal684.avi,normal,violent,FP,0.722,30
no72_xvid.avi,normal,normal,TN,0.298,41
Normal008.avi,normal,normal,TN,0.446,30
Weaponized324.avi,violent,violent,TP,0.571,30
g6jdqkcdgqk_4.avi,violent,violent,TP,0.643,150
Normal292.avi,normal,normal,TN,0.374,30
NV_332.avi,normal,normal,TN,0.0,150
Weaponized450.avi,violent,violent,TP,0.598,30
Normal451.avi,normal,violent,FP,0.557,30
Weaponized429.avi,violent,normal,FN,0.482,30
NV_793.avi,normal,violent,FP,0.707,115
Weaponized177.avi,violent,normal,FN,0.531,30
Violence285.avi,violent,violent,TP,0.616,30
Normal576.avi,normal,normal,TN,0.505,30
n097_converted.avi,normal,violent,FP,0.573,126
n112_converted.avi,normal,violent,FP,0.721,107
Weaponized251.avi,violent,violent,TP,0.659,30
Normal454.avi,normal,violent,FP,0.626,30
Normal-Test083.avi,normal,normal,TN,0.0,30
Weaponized508.avi,violent,normal,FN,0.0,30
oDGm-DOOyI4_1.avi,normal,normal,TN,0.424,150
s-jW4cyavW0_1.avi,normal,violent,FP,0.556,150
w086_converted.avi,violent,violent,TP,0.64,213
Normal716.avi,normal,violent,FP,0.729,30
tuQyUHkOpdk_0.avi,violent,violent,TP,0.611,150
Normal-Test024.avi,normal,normal,TN,0.391,30
no448_xvid.avi,normal,violent,FP,0.679,41
Normal024.avi,normal,normal,TN,0.0,30
Weaponized765.avi,violent,violent,TP,0.575,30
FpDZIe2z_0.avi,normal,normal,TN,0.397,150
Normal763.avi,normal,normal,TN,0.0,30
Violence-Test033.avi,violent,normal,FN,0.386,30
t_n002_converted.avi,normal,violent,FP,0.7,144
Weaponized548.avi,violent,normal,FN,0.0,30
V_496.avi,violent,violent,TP,0.73,144
JECBfnp2ZXc_4.avi,violent,violent,TP,0.557,150
Normal040.avi,normal,violent,FP,0.727,30
Weaponized516.avi,violent,violent,TP,0.655,30
Weaponized186.avi,violent,normal,FN,0.471,30
Normal272.avi,normal,violent,FP,0.607,30
3SS0E4SmTk8_1.avi,normal,violent,FP,0.66,150
9JxNZtUK_0.avi,normal,normal,TN,0.0,150
Normal169.avi,normal,normal,TN,0.0,30
Violence838.avi,violent,normal,FN,0.27,30
Normal786.avi,normal,normal,TN,0.0,30
Fc45rUKM_2.avi,violent,normal,FN,0.0,150
n150_converted.avi,normal,normal,TN,0.405,30
Violence334.avi,violent,violent,TP,0.72,30
